source_name,query,category,title,title_key,price,old_price,discount_pct,currency_id,sold_quantity,demand_signal_type,demand_signal_value,rating,reviews_count,seller_text,shipping_text,item_url,image_url,is_sponsored,is_full,is_catalog,fetched_date,fetched_at,source_file,source_record_id
terabyte,mouse gamer,mouse,Mouse Gamer MCHOSE L7 Pro Wireless 26000 DPI 8K Branco | Terabyte De:,mouse gamer mchose l7 pro wireless 26000 dpi 8k branco terabyte,339.99,,,BRL,,retailer_offer,,,,,"Mouse Gamer MCHOSE L7 Pro Wireless 26000 DPI 8K Branco | Terabyte De: R$ 399,99 R$ 339,99 12x de R$ 33,34 sem juros 🔥 em promoção Frete Grátis Periféricos",https://www.terabyteshop.com.br/produto/39783/mouse-gamer-mchose-l7-pro-wireless-bluetooth-26000-dpi-8k-sensor-paw-3395-branco-hw-l7-3,https://img.terabyteshop.com.br/produto/m/mouse-gamer-mchose-l7-pro-wireless-bluetooth-26000-dpi-8k-sensor-paw-3395-branco-hw-l7-3_257304.jpg,False,False,False,2026-05-01,2026-05-01 13:05:39.133 -0300,market_web_listings_raw_202605041156.csv,5c304ac6-ddd9-43f8-ab19-5b48a689da18
terabyte,mouse gamer,mouse,Mouse Gamer MCHOSE L7 Pro Wireless 26000 DPI 8K | Terabyte De:,mouse gamer mchose l7 pro wireless 26000 dpi 8k terabyte,339.99,,,BRL,,retailer_offer,,,,,"Mouse Gamer MCHOSE L7 Pro Wireless 26000 DPI 8K | Terabyte De: R$ 399,99 R$ 339,99 12x de R$ 33,34 sem juros 🔥 em promoção Frete Grátis Periféricos",https://www.terabyteshop.com.br/produto/39784/mouse-gamer-mchose-l7-pro-wireless-bluetooth-26000-dpi-8k-sensor-paw-3395-preto-hw-l7-4,https://img.terabyteshop.com.br/produto/m/mouse-gamer-mchose-l7-pro-wireless-bluetooth-26000-dpi-8k-sensor-paw-3395-preto-hw-l7-4_257307.jpg,False,False,False,2026-05-01,2026-05-01 13:05:39.133 -0300,market_web_listings_raw_202605041156.csv,75db9ca0-4fa2-4860-b82c-cea33f75d95a
kabum,mouse gamer,mouse,"Controle Sony DualSense PS5, Sem Fio, Branco - 3005767",controle sony dualsense ps5 sem fio branco 3005767,46.12,,,BRL,,retailer_offer,5.00,,5,,,https://www.kabum.com.br/produto/115801/controle-sony-dualsense-ps5-sem-fio-branco-3005767,https://images.kabum.com.br/produtos/fotos/115801/controle-sem-fio-ps5-dualsense_1598897393_m.jpg,False,False,False,2026-05-01,2026-05-01 13:07:48.749 -0300,market_web_listings_raw_202605041156.csv,bac94368-6e8f-4444-9754-20c5d48ac2ee
kabum,mouse gamer,mouse,"SSD Kingston NV3, 500 GB, M.2 2280, PCIe 4.0 x4, NVMe, Leitura: 5000 MB/s, Gravação: 3000 MB/s, Azul - SNV3S/500G",ssd kingston nv3 500 gb m 2 2280 pcie 4 0 x4 nvme leitura 5000 mb s gravacao,699.99,,,BRL,,retailer_offer,5.00,,5,,,https://www.kabum.com.br/produto/621161/ssd-kingston-nv3-500-gb-m-2-2280-pcie-4-0-x4-nvme-leitura-5000-mb-s-gravacao-3000-mb-s-azul-snv3s-500g,https://images.kabum.com.br/produtos/fotos/621161/ssd-pcie-kingston-nv3-500gb-m-2-2280-nvme-leitura-5000-mb-s-e-gravacao-3000-mb-s-snv3s-500g_1726080929_m.jpg,False,False,False,2026-05-01,2026-05-01 13:07:48.749 -0300,market_web_listings_raw_202605041156.csv,f10586aa-e75f-4df0-b701-87259d4e6793
kabum,mouse gamer,mouse,"Teclado Mecânico Gamer Husky Anchorage Full Size, RGB, Switch Gateron EF Brown, ABNT2, Preto - HTG200PTMA",teclado mecanico gamer husky anchorage full size rgb switch gateron ef brown abnt2 preto htg200ptma,189.99,,,BRL,,retailer_offer,5.00,,5,," Avaliação 5.0 de 5.0  Teclado Mecânico Gamer Husky Anchorage Full Size, RGB, Switch Gateron EF Brown, ABNT2, Preto - HTG200PTMA R$ 288,88 R$ 189,99 Desconto: -26% No PIX ou 8x de R$ 26,38",https://www.kabum.com.br/produto/538690/teclado-mecanico-gamer-husky-anchorage-full-size-rgb-switch-gateron-ef-brown-abnt2-preto-htg200ptma,https://images.kabum.com.br/produtos/fotos/538690/teclado-mecanico-gamer-husky-anchorage-full-size-preto-abnt2-rgb-switch-gateron-ef-brown-htg200ptma_1744640937_m.jpg,False,True,False,2026-05-01,2026-05-01 13:07:48.749 -0300,market_web_listings_raw_202605041156.csv,a5c86d1e-5fe4-4788-88fd-a8f6b10b5185
shopee,mouse gamer,mouse,"Mouse Gamer Havit Ms1029, 7200dpi, Usb, Rgb, 6 Botões Preto",mouse gamer havit ms1029 7200dpi usb rgb 6 botoes preto,54.97,,,BRL,,reviews_proxy,44.00,,44,,,https://shopee.com.br/Mouse-Gamer-Havit-Ms1029-7200dpi-Usb-Rgb-6-Bot%C3%B5es-Preto-i.316470031.22894202843,https://down-br.img.susercontent.com/file/sg-11134201-7rdwg-mbrcd7mlny1o39,False,False,False,2026-05-01,2026-05-01 13:09:12.911 -0300,market_web_listings_raw_202605041156.csv,8cd35dea-86ab-411a-a685-6637d18eacbc
shopee,mouse gamer,mouse,Mouse Gamer Laser X7 3200dpi Led Rgb Usb 7 Botões Profissional Original,mouse gamer laser x7 3200dpi led rgb usb 7 botoes profissional original,25.99,,,BRL,,reviews_proxy,456.00,,456,,,https://shopee.com.br/Mouse-Gamer-Laser-X7-3200dpi-Led-Rgb-Usb-7-Bot%C3%B5es-Profissional-Original-i.400445031.22999340252,https://down-br.img.susercontent.com/file/br-11134207-81ztc-mkfxnzwuc8ht94,False,False,False,2026-05-01,2026-05-01 13:09:12.911 -0300,market_web_listings_raw_202605041156.csv,6c4838ef-2f14-402e-b58b-0a0d0a44e69a
shopee,mouse sem fio,mouse,Mouse Gamer Sem Fio 2.4GHz + Bluetooth 5.0 RGB Recarregável,mouse gamer sem fio 2 4ghz bluetooth 5 0 rgb recarregavel,65.88,,,BRL,,reviews_proxy,13.00,,13,,,https://shopee.com.br/Mouse-Gamer-Sem-Fio-2.4GHz-Bluetooth-5.0-RGB-Recarreg%C3%A1vel-i.406722479.58258511299,https://down-br.img.susercontent.com/file/br-11134207-820lu-mmuf88m83cw0f9,False,False,False,2026-05-01,2026-05-01 13:09:59.876 -0300,market_web_listings_raw_202605041156.csv,4d0897bb-aa29-4236-8fdf-2caca4e98faf
shopee,mouse sem fio,mouse,"Mouse sem fio dual band receptor nano 2,4ghz / Bluetooth RGB recarregável MS-S350L",mouse sem fio dual band receptor nano 2 4ghz bluetooth rgb recarregavel ms s350l,16.99,,,BRL,,reviews_proxy,48935.00,,48935,,,https://shopee.com.br/Mouse-sem-fio-dual-band-receptor-nano-2-4ghz-Bluetooth-RGB-recarreg%C3%A1vel-MS-S350L-i.372103398.22597307453,https://down-br.img.susercontent.com/file/sg-11134201-7rce1-lqurgzr7a0cy17,False,False,False,2026-05-01,2026-05-01 13:09:59.876 -0300,market_web_listings_raw_202605041156.csv,a34be5ee-310f-4385-9874-dc7c40efe86c
shopee,mouse sem fio,mousepad,Kit Mouse Sem Fio Recarregavel Para Notebook Rgb + Mouse Pad Apoio Punho,kit mouse sem fio recarregavel notebook rgb mouse pad apoio punho,32.98,,,BRL,,reviews_proxy,439.00,,439,,,https://shopee.com.br/Kit-Mouse-Sem-Fio-Recarregavel-Para-Notebook-Rgb-Mouse-Pad-Apoio-Punho-i.479201578.58206727055,https://down-br.img.susercontent.com/file/br-11134207-820lt-mn4em1zlktmq29,False,False,False,2026-05-01,2026-05-01 13:09:59.876 -0300,market_web_listings_raw_202605041156.csv,d8a108b7-a53f-4363-bfb1-03f36ee6c6d7
shopee,mouse sem fio,mouse,Mouse Home Office Sem Fio - Bateria Interna Recarregável e LED RGB Wireless,mouse home office sem fio bateria interna recarregavel led rgb wireless,21.90,,,BRL,,reviews_proxy,6957.00,,6957,,,https://shopee.com.br/Mouse-Home-Office-Sem-Fio-Bateria-Interna-Recarreg%C3%A1vel-e-LED-RGB-Wireless-i.1351555956.58200908577,https://down-br.img.susercontent.com/file/br-11134207-81z1k-mhelddzuvu2tea,False,False,False,2026-05-01,2026-05-01 13:09:59.876 -0300,market_web_listings_raw_202605041156.csv,ee4e993f-ab27-43af-bf80-a8bbb9c6e201
shopee,mouse sem fio,mouse,"Mouse Sem Fio Wireless - Bateria Interna Recarregável, LED RGB para Home Office",mouse sem fio wireless bateria interna recarregavel led rgb home office,21.90,,,BRL,,reviews_proxy,15.00,,15,,,https://shopee.com.br/Mouse-Sem-Fio-Wireless-Bateria-Interna-Recarreg%C3%A1vel-LED-RGB-para-Home-Office-i.1630828144.58255996200,https://down-br.img.susercontent.com/file/br-11134207-820ls-ml8ufb7acd8l86,False,False,False,2026-05-01,2026-05-01 13:09:59.876 -0300,market_web_listings_raw_202605041156.csv,766e2877-5eb2-4d6d-9c98-40fbb6d769c1
shopee,teclado mecanico,teclado,Teclado Gamer Com Fio Semi-mecânico RGB LED retroiluminado Computador Pc,teclado gamer fio semi mecanico rgb led retroiluminado computador pc,49.88,,,BRL,,reviews_proxy,1280.00,,1280,,,https://shopee.com.br/Teclado-Gamer-Com-Fio-Semi-mec%C3%A2nico-RGB-LED-retroiluminado-Computador-Pc-i.883941882.18399302282,https://down-br.img.susercontent.com/file/sg-11134201-7rffg-m9rsq7bzuyspcd,False,False,False,2026-05-01,2026-05-01 13:10:46.615 -0300,market_web_listings_raw_202605041156.csv,3b10b1cd-668f-4019-9238-3bdd01da3962
shopee,teclado mecanico,teclado,Teclado Gamer Semi-Mecânico RGB UltraMax ULT-068 Padrão ABNT2 USB Anti-ghosting 65%,teclado gamer semi mecanico rgb ultramax ult 068 padrao abnt2 usb anti ghosting 65,72.88,,,BRL,,reviews_proxy,504.00,,504,,,https://shopee.com.br/Teclado-Gamer-Semi-Mec%C3%A2nico-RGB-UltraMax-ULT-068-Padr%C3%A3o-ABNT2-USB-Anti-ghosting-65--i.1351679961.58202937438,https://down-br.img.susercontent.com/file/br-11134207-81ztc-mj8fq5fce41y2d,False,False,False,2026-05-01,2026-05-01 13:10:46.615 -0300,market_web_listings_raw_202605041156.csv,48f326c3-88cb-4c31-8304-1f9cd960e5bc
shopee,teclado gamer,teclado,Teclado Gamer Com Fio Semi-mecânico RGB LED retroiluminado Computador Pc,teclado gamer fio semi mecanico rgb led retroiluminado computador pc,49.88,,,BRL,,reviews_proxy,1280.00,,1280,,,https://shopee.com.br/Teclado-Gamer-Com-Fio-Semi-mec%C3%A2nico-RGB-LED-retroiluminado-Computador-Pc-i.883941882.18399302282,https://down-br.img.susercontent.com/file/sg-11134201-7rffg-m9rsq7bzuyspcd,False,False,False,2026-05-01,2026-05-01 13:11:44.795 -0300,market_web_listings_raw_202605041156.csv,1fa35b18-37ab-4522-a4fb-9b62c79333d1
shopee,teclado gamer,teclado,Teclado Gamer Semi-Mecânico RGB UltraMax ULT-068 Padrão ABNT2 USB Anti-ghosting 65%,teclado gamer semi mecanico rgb ultramax ult 068 padrao abnt2 usb anti ghosting 65,72.88,,,BRL,,reviews_proxy,504.00,,504,,,https://shopee.com.br/Teclado-Gamer-Semi-Mec%C3%A2nico-RGB-UltraMax-ULT-068-Padr%C3%A3o-ABNT2-USB-Anti-ghosting-65--i.1351679961.58202937438,https://down-br.img.susercontent.com/file/br-11134207-81ztc-mj8fq5fce41y2d,False,False,False,2026-05-01,2026-05-01 13:11:44.795 -0300,market_web_listings_raw_202605041156.csv,8992318a-f58c-44dd-bef0-a968fd7c106d
shopee,teclado gamer,mouse,Kit Teclado Mouse Gamer KEEDI-TEC800 Membrana LED USB Preto,kit teclado mouse gamer keedi tec800 membrana led usb preto,43.90,,,BRL,,reviews_proxy,482.00,,482,,,https://shopee.com.br/Kit-Teclado-Mouse-Gamer-KEEDI-TEC800-Membrana-LED-USB-Preto-i.376716003.22592917677,https://down-br.img.susercontent.com/file/sg-11134201-7rbka-m62wr8amn72874,False,False,False,2026-05-01,2026-05-01 13:11:44.795 -0300,market_web_listings_raw_202605041156.csv,57d798a0-86c4-4673-968d-5ebd232a76fc
shopee,teclado gamer,teclado,"Teclado Gamer Mancer Veyra, Rainbow, ABNT2, Preto, MCR-VYRA-RBW01",teclado gamer mancer veyra rainbow abnt2 preto mcr vyra rbw01,51.74,,,BRL,,reviews_proxy,241.00,,241,,,https://shopee.com.br/Teclado-Gamer-Mancer-Veyra-Rainbow-ABNT2-Preto-MCR-VYRA-RBW01-i.627750190.58205888515,https://down-br.img.susercontent.com/file/br-11134207-820lc-ml6i4ohse2h37e,False,False,False,2026-05-01,2026-05-01 13:11:44.795 -0300,market_web_listings_raw_202605041156.csv,6555b62b-9709-46eb-8a6d-08bb6048c1f8
shopee,teclado gamer,mouse,Kit Gamer Teclado e Mouse Iluminação RGB Com Fio USB Semi Mecânico PC Notebook H8,kit gamer teclado mouse iluminacao rgb fio usb semi mecanico pc notebook h8,62.99,,,BRL,,reviews_proxy,281.00,,281,,,https://shopee.com.br/Kit-Gamer-Teclado-e-Mouse-Ilumina%C3%A7%C3%A3o-RGB-Com-Fio-USB-Semi-Mec%C3%A2nico-PC-Notebook-H8-i.1492670075.58201740931,https://down-br.img.susercontent.com/file/br-11134207-7r98o-mdliw24eq0up3f,False,False,False,2026-05-01,2026-05-01 13:11:44.795 -0300,market_web_listings_raw_202605041156.csv,a0102795-6b00-49c2-afad-b08c2695958b
shopee,headset gamer,headset_fone,"Headset Gamer Com Fio Profissional, Iluminação RGB, Microfone Ajustável E Alto-Falante Ajustável Para PC, PS4, XBOX",headset gamer fio profissional iluminacao rgb microfone ajustavel alto falante ajustavel pc ps4 xbox,48.00,,,BRL,,reviews_proxy,41.00,,41,,,https://shopee.com.br/Headset-Gamer-Com-Fio-Profissional-Ilumina%C3%A7%C3%A3o-RGB-Microfone-Ajust%C3%A1vel-E-Alto-Falante-Ajust%C3%A1vel-Para-PC-PS4-XBOX-i.1604776805.56102061051,https://down-br.img.susercontent.com/file/cn-11134207-820l4-mhhdexgtqnsxb7,False,False,False,2026-05-01,2026-05-01 13:12:32.484 -0300,market_web_listings_raw_202605041156.csv,c1e76c5b-a5d9-4be2-aece-2fd5040b84c6
shopee,headset gamer,headset_fone,"Headset Gamer Pichau Vega, Drivers 50mm, Preto, PCH-VGA-BL01",headset gamer pichau vega drivers 50mm preto pch vga bl01,110.66,,,BRL,,reviews_proxy,895.00,,895,,,https://shopee.com.br/Headset-Gamer-Pichau-Vega-Drivers-50mm-Preto-PCH-VGA-BL01-i.627750190.23794223771,https://down-br.img.susercontent.com/file/sg-11134201-7rdvp-mcapznlrlndd39,False,False,False,2026-05-01,2026-05-01 13:12:32.484 -0300,market_web_listings_raw_202605041156.csv,0351733e-b985-4248-8e71-711ecb279182
shopee,headset gamer,headset_fone,"Q8 Gamer Headset Com Microfone Fones De Ouvido Fio Para PC Ps4 XBOX Computador Celular , P3",q8 gamer headset microfone fones ouvido fio pc ps4 xbox computador celular p3,49.98,,,BRL,,reviews_proxy,1432.00,,1432,,,https://shopee.com.br/Q8-Gamer-Headset-Com-Microfone-Fones-De-Ouvido-Fio-Para-PC-Ps4-XBOX-Computador-Celular-P3-i.1640660076.51651606779,https://down-br.img.susercontent.com/file/sg-11134201-8261n-mkc1r7fnnk08b5,False,False,False,2026-05-01,2026-05-01 13:12:32.484 -0300,market_web_listings_raw_202605041156.csv,4a68d56c-eeb5-4003-8c2f-18d472cf9c3a
shopee,headset gamer,headset_fone,Fone gamer Gm-D2 Headset audio mix p2 32I Preto,fone gamer gm d2 headset audio mix p2 32i preto,9.90,,,BRL,,reviews_proxy,7.00,,7,,,https://shopee.com.br/Fone-gamer-Gm-D2-Headset-audio-mix-p2-32I-Preto-i.1364481038.58207320935,https://down-br.img.susercontent.com/file/br-11134207-820lq-mmw4rqsvcxkx23,False,False,False,2026-05-01,2026-05-01 13:12:32.484 -0300,market_web_listings_raw_202605041156.csv,67feb2bf-2429-42bf-bd93-1c667f1ff510
shopee,headset gamer,headset_fone,Fone de Ouvido Gamer Fone Gamer Headset Com LED de Alta Qualidade,fone ouvido gamer fone gamer headset led alta qualidade,35.00,,,BRL,,reviews_proxy,286.00,,286,,,https://shopee.com.br/Fone-de-Ouvido-Gamer-Fone-Gamer-Headset-Com-LED-de-Alta-Qualidade-i.1253500963.22793695398,https://down-br.img.susercontent.com/file/sg-11134201-7reo7-m8ntizce16392c,False,False,False,2026-05-01,2026-05-01 13:12:32.484 -0300,market_web_listings_raw_202605041156.csv,7a02da9f-84d9-446a-9817-45e16e1b871d
shopee,hub usb,hub_adaptador,Hub USB com 4/7 Entradas USB 2.0 de Alta Velocidade com Botão Liga/Desliga,hub usb 4 7 entradas usb 2 0 alta velocidade botao liga desliga,14.99,,,BRL,,reviews_proxy,2537.00,,2537,,,https://shopee.com.br/Hub-USB-com-4-7-Entradas-USB-2.0-de-Alta-Velocidade-com-Bot%C3%A3o-Liga-Desliga-i.390307022.16404033482,https://down-br.img.susercontent.com/file/699e8e716d41ba772a4e8e4192d0dae2,False,False,False,2026-05-01,2026-05-01 13:13:24.880 -0300,market_web_listings_raw_202605041156.csv,61bd8b6a-8379-485f-bc6c-f322c49c92c1
shopee,hub usb,mouse,Hub Usb 3.0 4 Portas 5 Gbps Super Rapido Mouse Teclado Hd,hub usb 3 0 4 portas 5 gbps super rapido mouse teclado hd,12.99,,,BRL,,reviews_proxy,3893.00,,3893,,,https://shopee.com.br/Hub-Usb-3.0-4-Portas-5-Gbps-Super-Rapido-Mouse-Teclado-Hd-i.400311012.22338608092,https://down-br.img.susercontent.com/file/sg-11134201-7rcex-lsmvou121qcy48,False,False,False,2026-05-01,2026-05-01 13:13:24.880 -0300,market_web_listings_raw_202605041156.csv,3fbf4756-3088-4afb-bc07-ed1cc892c29f
shopee,cabo usb c,cabo,Cabo Tipo C- Tipo C Dois Lados Para Cabo De Carga Rápida Cabo,cabo tipo c tipo c dois lados cabo carga rapida cabo,9.99,,,BRL,,reviews_proxy,2827.00,,2827,,,https://shopee.com.br/Cabo-Tipo-C-Tipo-C-Dois-Lados-Para-Cabo-De-Carga-R%C3%A1pida-Cabo-i.399802573.17045843149,https://down-br.img.susercontent.com/file/e0d5ee36fb11007887a2d0b3c4d4072c,False,False,False,2026-05-01,2026-05-01 13:14:11.507 -0300,market_web_listings_raw_202605041156.csv,94aa9b53-bb8c-4802-afe6-cfb215a8c51b
shopee,cabo usb c,cabo,Cabo Carregador USB-C + Tipo-C/Lightning Turbo 30W/60W 1M/2M Para iOS E Android A'GOLD,cabo carregador usb c tipo c lightning turbo 30w 60w 1m 2m ios android gold,14.98,,,BRL,,reviews_proxy,3009.00,,3009,,,https://shopee.com.br/Cabo-Carregador-USB-C-Tipo-C-Lightning-Turbo-30W-60W-1M-2M-Para-iOS-E-Android-A'GOLD-i.1351688002.23494674657,https://down-br.img.susercontent.com/file/sg-11134253-82631-mkwprglgcb9g50,False,False,False,2026-05-01,2026-05-01 13:14:11.507 -0300,market_web_listings_raw_202605041156.csv,4c622c54-463d-4ac1-a110-7a9d0b407369
shopee,cabo usb c,cabo,Cabo Carregador USB-C + Tipo-C Turbo 60W 1M/2M A'GOLD,cabo carregador usb c tipo c turbo 60w 1m 2m gold,16.99,,,BRL,,reviews_proxy,3746.00,,3746,,,https://shopee.com.br/Cabo-Carregador-USB-C-Tipo-C-Turbo-60W-1M-2M-A'GOLD-i.1209041550.21597989754,https://down-br.img.susercontent.com/file/br-11134207-7r98o-m3ic8z7esv6je2,False,False,False,2026-05-01,2026-05-01 13:14:11.507 -0300,market_web_listings_raw_202605041156.csv,dcd34034-a6ce-4a06-925b-5c8e5649cedc
shopee,cabo usb c,cabo,"Cabo Carregador Turbo Rápido Reforçado V8 / Tipo C / iPhone 1M, 2M LIGHTINING Kaidi Lehmox",cabo carregador turbo rapido reforcado v8 tipo c iphone 1m 2m lightining kaidi lehmox,7.99,,,BRL,,reviews_proxy,3294.00,,3294,,,https://shopee.com.br/Cabo-Carregador-Turbo-R%C3%A1pido-Refor%C3%A7ado-V8-Tipo-C-iPhone-1M-2M-LIGHTINING-Kaidi-Lehmox-i.1166403529.23892646466,https://down-br.img.susercontent.com/file/br-11134207-7r98o-m1h14ko8zmq9f3,False,False,False,2026-05-01,2026-05-01 13:14:11.507 -0300,market_web_listings_raw_202605041156.csv,16c18e31-2a6e-4bae-97d4-a5a087877b71
shopee,cabo usb c,cabo,Cabo Tipo C x USB Turbo 60W - 2 Metros Macho Celular Notebook Carregador e Transferência de Dados,cabo tipo c x usb turbo 60w 2 metros macho celular notebook carregador transferencia dados,21.19,,,BRL,,reviews_proxy,257.00,,257,,,https://shopee.com.br/Cabo-Tipo-C-x-USB-Turbo-60W-2-Metros-Macho-Celular-Notebook-Carregador-e-Transfer%C3%AAncia-de-Dados-i.1536996433.58204271517,https://down-br.img.susercontent.com/file/br-11134207-81zun-mkjo8vt9p24ga1,False,False,False,2026-05-01,2026-05-01 13:14:11.507 -0300,market_web_listings_raw_202605041156.csv,addac8c1-b8f5-46b8-9683-08939016c02c
shopee,webcam,webcam,Webcam Full Hd 1080p Microfone Pc Notebook Home Office Nova Pronta Entrega,webcam full hd 1080p microfone pc notebook home office nova pronta entrega,29.99,,,BRL,,reviews_proxy,5288.00,,5288,,"Webcam Full Hd 1080p Microfone Pc Notebook Home Office Nova Pronta Entrega R$ 29,99 4.8 São Paulo Encontrar itens similares",https://shopee.com.br/Webcam-Full-Hd-1080p-Microfone-Pc-Notebook-Home-Office-Nova-Pronta-Entrega-i.1374288201.22498752814,https://down-br.img.susercontent.com/file/sg-11134201-7rdvd-mcnmvcbe54xs96,False,True,False,2026-05-01,2026-05-01 13:14:57.248 -0300,market_web_listings_raw_202605041156.csv,5619dc20-5c95-4deb-8ba9-61cd52391e01
shopee,webcam,webcam,Câmera Webcam Full HD 1080p Microfone Integrado Giratório 360° Regulagem Livre Ideal para PC Notebook e Home Office,camera webcam full hd 1080p microfone integrado giratorio 360 regulagem livre ideal pc notebook home office,33.49,,,BRL,,reviews_proxy,79.00,,79,,"Câmera Webcam Full HD 1080p Microfone Integrado Giratório 360° Regulagem Livre Ideal para PC Notebook e Home Office R$ 33,49 -52% 4.8 São Paulo Encontrar itens similares",https://shopee.com.br/C%C3%A2mera-Webcam-Full-HD-1080p-Microfone-Integrado-Girat%C3%B3rio-360%C2%B0-Regulagem-Livre-Ideal-para-PC-Notebook-e-Home-Office-i.1373548058.58254406803,https://down-br.img.susercontent.com/file/sg-11134201-8260v-mk4xv5t8sjyc14,False,True,False,2026-05-01,2026-05-01 13:14:57.248 -0300,market_web_listings_raw_202605041156.csv,bedf842d-0931-4d1b-82fd-2e1707f5c15d
shopee,webcam,webcam,Webcam Full Hd 1080P 2MP Com microfone USB Para windows Mac - AITEK,webcam full hd 1080p 2mp microfone usb windows mac aitek,47.78,,,BRL,,reviews_proxy,61.00,,61,,"Webcam Full Hd 1080P 2MP Com microfone USB Para windows Mac - AITEK R$ 47,78 -76% 4.9 São Paulo Encontrar itens similares",https://shopee.com.br/Webcam-Full-Hd-1080P-2MP-Com-microfone-USB-Para-windows-Mac-AITEK-i.1232299933.49204749950,https://down-br.img.susercontent.com/file/br-11134207-820lc-mlfbguzjrrph11,False,True,False,2026-05-01,2026-05-01 13:14:57.248 -0300,market_web_listings_raw_202605041156.csv,c0f39efc-3156-42e5-b586-cf854e70ee13
shopee,webcam,webcam,Webcam Câmera Computador Full HD 1080x1920p 2MP USB Plug Play Microfone Embutido Com uma luz de enchimento,webcam camera computador full hd 1080x1920p 2mp usb plug play microfone embutido uma luz enchimento,39.99,,,BRL,,reviews_proxy,14.00,,14,,"Webcam Câmera Computador Full HD 1080x1920p 2MP USB Plug Play Microfone Embutido Com uma luz de enchimento R$ 39,99 -50% 4.9 São Paulo Encontrar itens similares",https://shopee.com.br/Webcam-C%C3%A2mera-Computador-Full-HD-1080x1920p-2MP-USB-Plug-Play-Microfone-Embutido-Com-uma-luz-de-enchimento-i.1741551614.58258111031,https://down-br.img.susercontent.com/file/br-11134207-820l5-mmka6lmq835wa0,False,True,False,2026-05-01,2026-05-01 13:14:57.248 -0300,market_web_listings_raw_202605041156.csv,d3b84680-0c7c-439f-b24d-805ff567c3d3
